OBJECTID;NUM_PAVE;IGDS_LEVEL;LIB_LEVEL;LIB_CLASSE;nom_fichier;igds_basename;igds_style;igds_element_association_id;geom_origine;igds_element_type;igds_symbology;igds_color;igds_color_blue;igds_color_green;igds_color_red;igds_fill_color;igds_fill_color_blue;igds_fill_color_green;igds_fill_color_red;igds_rotation;igds_graphic_group;st_area(shape);st_perimeter(shape);geo_shape;geo_point_2d
473;152E;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;68.18305476612476;33.8681000651079;"{""coordinates"": [[[2.3177246829472153, 48.83919348371601], [2.31773939977998, 48.83920529811923], [2.3177715343077545, 48.8392327475517], [2.317881698947391, 48.83917581621944], [2.3178783448241354, 48.83917298206935], [2.3178513523959694, 48.8391481260877], [2.3178283228725083, 48.83912851892991], [2.3178240144776763, 48.83913072299505], [2.317720277292599, 48.83918386142575], [2.317715968876751, 48.83918606638621], [2.3177246829472153, 48.83919348371601]]], ""type"": ""Polygon""}";48.83918064922556, 2.317799413216862
494;172G;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;23.9455721313988;20.90758743843713;"{""coordinates"": [[[2.30915018975842, 48.88312150778657], [2.309152289478335, 48.88312348134942], [2.3091524655438493, 48.883123572298764], [2.3091526416094648, 48.883123663248064], [2.3091528451841783, 48.88312373636946], [2.309153048878192, 48.88312380049818], [2.309153266446003, 48.88312384672029], [2.3091534841332146, 48.88312388394975], [2.309153701939725, 48.88312391218659], [2.309153933620032, 48.88312392251676], [2.3091541517844387, 48.883123923775614], [2.309154383822642, 48.88312390712787], [2.3091546023449436, 48.8831238814088], [2.3091548209864428, 48.88312384669706], [2.3091550398547103, 48.883123794899284], [2.309155245218904, 48.883123733130965], [2.309155437186394, 48.883123653298625], [2.309155615637983, 48.88312356439494], [2.3091557942087677, 48.88312346649864], [2.3091559592636504, 48.883123359530956], [2.3091560970479312, 48.88312325240598], [2.309156221435609, 48.883123127217004], [2.309156332307182, 48.88312299295672], [2.309156429543557, 48.88312285861771], [2.309156513264029, 48.883122715207406], [2.309156557442151, 48.883122571568904], [2.3091566002567214, 48.88312242792258], [2.3091566159200907, 48.88312227512624], [2.309156617948159, 48.88312212225122], [2.30915659258633, 48.88312197821144], [2.3091565535893017, 48.88312183409303], [2.3091564873216726, 48.88312168981726], [2.3091564074188455, 48.883121545462764], [2.309156313761422, 48.883121410022326], [2.3091141340159367, 48.883082035716214], [2.3090625812582375, 48.88310531604841], [2.30910397280833, 48.88314551231124], [2.309104135119321, 48.88314561217459], [2.309104311184928, 48.883145703123986], [2.309104501005046, 48.88314578515941], [2.3091046909325423, 48.88314585910145], [2.309104893382339, 48.883145914229736], [2.309105097314994, 48.88314596037326], [2.309105315002263, 48.88314599760281], [2.309105532808739, 48.88314602583971], [2.3091057508539303, 48.88314603609128], [2.3091059827729397, 48.883146028436286], [2.3091062011760517, 48.88314601170994], [2.3091064196984705, 48.883145985990964], [2.30910662470489, 48.88314595120061], [2.3091068435851265, 48.88314589850367], [2.3091070367970166, 48.883145827671974], [2.3091072286453556, 48.88314575683234], [2.3091074070971014, 48.88314566792873], [2.3091075719135414, 48.883145578946475], [2.3091077369684916, 48.883145471978885], [2.309107874872338, 48.88314535586129], [2.3091079991407772, 48.88314523966502], [2.3091081100126227, 48.88314510540478], [2.3091081936138567, 48.88314497098715], [2.3091082772151914, 48.88314483656952], [2.3091083200299134, 48.88314469292322], [2.3091083628446354, 48.88314454927686], [2.309108378388846, 48.88314440547317], [2.3091083802977512, 48.883144261590786], [2.30910835505535, 48.88314410855838], [2.309108316058439, 48.88314396443994], [2.309108249671711, 48.8831438291568], [2.309108183284882, 48.883143693873656], [2.3091080759922376, 48.88314355835444], [2.3091058425332607, 48.88314138706498], [2.30915018975842, 48.88312150778657]]], ""type"": ""Polygon""}";48.88311287549432, 2.309108520498185
501;114B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;37.878920123092264;25.864767192796645;"{""coordinates"": [[[2.394968838010126, 48.84876574625366], [2.3949375969090156, 48.84877660714547], [2.3948973925957375, 48.848790569535836], [2.3948993659125115, 48.84879302575785], [2.3949017056253354, 48.848792211085], [2.394939736469008, 48.84883974269605], [2.3949345916429645, 48.848841550459504], [2.3949364966223246, 48.84884402432223], [2.3949887595878416, 48.8488256108409], [2.3950105732830416, 48.84881792914656], [2.394968838010126, 48.84876574625366]]], ""type"": ""Polygon""}";48.84880402843567, 2.3949550352029454
532;133G;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;12.075665904302234;15.730878539332574;"{""coordinates"": [[[2.360288643976858, 48.81877581428171], [2.3602200263453517, 48.81876995553457], [2.3602158903786745, 48.81879091416098], [2.36029027588205, 48.818797326308946], [2.36029080038968, 48.818794648960214], [2.3602849229351, 48.81879414893808], [2.360288643976858, 48.81877581428171]]], ""type"": ""Polygon""}";48.818783507643204, 2.36025263354497
614;113A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;8.400186118500704;14.435807469373144;"{""coordinates"": [[[2.373841117024913, 48.85178207191784], [2.3738446828251787, 48.851787910292195], [2.3738482351071095, 48.85179373960218], [2.373845131592878, 48.8517945678534], [2.3738457464476275, 48.851795569353], [2.373913154697737, 48.85177765263635], [2.373904821979181, 48.85176397394193], [2.3738374001275147, 48.85178188968345], [2.3738379999813284, 48.851782892003925], [2.373841117024913, 48.85178207191784]]], ""type"": ""Polygon""}";48.85177942219247, 2.3738765939465702
617;074C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;21.04464693469413;19.666527548900273;"{""coordinates"": [[[2.3062550676456355, 48.85460223864614], [2.30622080024487, 48.85462427297572], [2.3062185187556774, 48.854622738934424], [2.3062183971829984, 48.854622657287386], [2.3062182481152647, 48.85462259346804], [2.3062180990475314, 48.85462252964874], [2.3062179362323225, 48.85462247474327], [2.3062177732972713, 48.85462242883072], [2.30621761012274, 48.85462240090388], [2.306217433320474, 48.85462237289805], [2.3062172562786247, 48.85462236287796], [2.3062170792368772, 48.85462235285788], [2.3062169019555485, 48.85462236082358], [2.30621672455458, 48.85462237778212], [2.3062165470337703, 48.854622403733536], [2.306216383021159, 48.85462243875687], [2.3062162188887063, 48.85462248277306], [2.3062160682643493, 48.85462253586117], [2.306215917400513, 48.85462260693503], [2.3062157801764873, 48.85462267718861], [2.306215642820645, 48.85462275733434], [2.306215519092743, 48.85462283755909], [2.306215422380933, 48.85462293592766], [2.306215325669123, 48.854623034296196], [2.3062152425850497, 48.854623132743754], [2.3062151728894347, 48.85462324925609], [2.3062151169412966, 48.85462335685456], [2.306215088128992, 48.85462347360395], [2.3062150593167896, 48.854623590353306], [2.306215057760162, 48.854623707260735], [2.306215056203534, 48.85462382416816], [2.306215080539779, 48.854623941225675], [2.306215119986305, 48.8546240493773], [2.30621517294093, 48.85462416660076], [2.3062152396430324, 48.854624274910364], [2.306215320092815, 48.85462437430613], [2.306215414170336, 48.854624473780895], [2.306215521995435, 48.854624564341805], [2.306215643448273, 48.854624654981706], [2.3062395023653153, 48.85464070834145], [2.306266292540095, 48.85465873119516], [2.3063063200652305, 48.85463307166181], [2.3062791815990233, 48.854614696048074], [2.306255553516165, 48.85459870698921], [2.306255418315753, 48.8545986252632], [2.306255269248043, 48.85459856144393], [2.306255106552501, 48.85459849754565], [2.3062549436175948, 48.8545984516331], [2.306254766935021, 48.85459841463449], [2.3062545901328155, 48.85459838662869], [2.3062544132107745, 48.85459836761576], [2.3062542361691016, 48.854598357595755], [2.3062540590075935, 48.85459835656862], [2.3062538679788873, 48.854598373448205], [2.3062536904582793, 48.85459839939967], [2.306253526565401, 48.8545984254302], [2.3062533488053254, 48.854598469367424], [2.3062531845532446, 48.85459852237657], [2.306253033809261, 48.854598584457584], [2.3062528965733757, 48.85459865561049], [2.3062527592176534, 48.8545987357563], [2.306252635370132, 48.85459882497396], [2.306252525030605, 48.8545989232635], [2.306252414691078, 48.8545990215531], [2.3062523314874803, 48.854599128993584], [2.3062522619116126, 48.854599236513046], [2.306252204481039, 48.85459935309653], [2.306252162041101, 48.85459946976689], [2.3062521468686987, 48.85459958569598], [2.3062521316844236, 48.854599702524396], [2.306252143755611, 48.85459981951083], [2.3062521694547313, 48.85459993657628], [2.306252208769609, 48.85460005462004], [2.3062522617242927, 48.8546001718435], [2.3062523284265426, 48.85460028015307], [2.3062524087565235, 48.85460038854168], [2.3062525164619037, 48.854600488095414], [2.3062526242870183, 48.854600578656296], [2.3062550676456355, 48.85460223864614]]], ""type"": ""Polygon""}";48.85462938484158, 2.306261847543376
635;143C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;15.415171509362928;17.801743597821407;"{""coordinates"": [[[2.3252201005884907, 48.823417250913785], [2.325213640344847, 48.82341861569433], [2.3252142891213468, 48.82341995043836], [2.3252790876092813, 48.823406202992466], [2.3252650581658107, 48.8233769551252], [2.325200254356393, 48.823391116248686], [2.3252008901992305, 48.823392397856395], [2.325207489057954, 48.8233909520151], [2.3252201005884907, 48.823417250913785]]], ""type"": ""Polygon""}";48.82339791097967, 2.3252426720215627
644;091A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;13.963398038627929;19.308865353210496;"{""coordinates"": [[[2.3287238658975156, 48.87573999882737], [2.3287242658286553, 48.87573858910961], [2.3286845336041866, 48.87573364477587], [2.328640186758749, 48.875728125053186], [2.3286355093927553, 48.87574447486395], [2.328679856135708, 48.875750003581004], [2.3287195883722127, 48.875754947916214], [2.328719987839868, 48.8757535741694], [2.3287404460850243, 48.875756121599366], [2.3287443365234664, 48.87574253733276], [2.3287238658975156, 48.87573999882737]]], ""type"": ""Polygon""}";48.87574263252272, 2.3286886788465
682;153A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;15.476447390992053;18.84584884671242;"{""coordinates"": [[[2.291055489662006, 48.85726098820084], [2.2910459466375004, 48.857253546146104], [2.291044179784298, 48.85725217764971], [2.291043775225152, 48.85725185957865], [2.2910023631533742, 48.85721960611813], [2.291000771636994, 48.85721837356339], [2.2909728180559767, 48.857233849546674], [2.291016238341305, 48.857267662708175], [2.2910276574947384, 48.85727655575071], [2.2910300473280123, 48.8572752118814], [2.2910254644731864, 48.857271649358296], [2.2910483810402638, 48.8572586428332], [2.2910530999524044, 48.85726232307787], [2.291055489662006, 48.85726098820084]]], ""type"": ""Polygon""}";48.857245968291366, 2.291012279115213
689;072B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;20.628312714187988;19.949723970271446;"{""coordinates"": [[[2.3211754603019985, 48.860254888785086], [2.321141099774717, 48.86027600939372], [2.3211661841173177, 48.8602937573861], [2.3211990841524153, 48.86031704653979], [2.3212015589342876, 48.860315514592756], [2.3211988455376016, 48.860313600671475], [2.3212282169695273, 48.860295544617486], [2.3212309166199474, 48.86029746745365], [2.3212334187875205, 48.86029592576842], [2.3212087262732126, 48.86027844082463], [2.3211754603019985, 48.860254888785086]]], ""type"": ""Polygon""}";48.86028515079552, 2.321186114659791
692;154A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;20.346440706098587;21.49485791868865;"{""coordinates"": [[[2.2790734464426916, 48.846331581939886], [2.2790286188477955, 48.846329493282084], [2.2790218112922074, 48.846329171654794], [2.2789693299967935, 48.846326756247734], [2.2789667894476104, 48.84634895439419], [2.2790190611617374, 48.84635164734281], [2.2790390515451113, 48.846352635700555], [2.279071104225852, 48.846354221973016], [2.2790713839411927, 48.84635183134326], [2.2790792277866156, 48.84635220418066], [2.279081091328744, 48.846334417843025], [2.279073179482347, 48.84633403560227], [2.2790734464426916, 48.846331581939886]]], ""type"": ""Polygon""}";48.84634055440959, 2.2790234925996744
710;162A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;15.948219625840414;17.098203948762272;"{""coordinates"": [[[2.28709279865692, 48.86356735057154], [2.2870595297624394, 48.86356609295165], [2.287059270790135, 48.8635660914089], [2.287059025337216, 48.863566098040856], [2.287058766118776, 48.863566114483696], [2.287058520407415, 48.86356614000049], [2.2870582882031347, 48.86356617459131], [2.2870580558756846, 48.86356621817489], [2.2870578234252665, 48.863566270751264], [2.2870576179889075, 48.86356634147561], [2.2870574261826957, 48.86356641228111], [2.287057247883462, 48.86356649216063], [2.2870570830914088, 48.86356658111414], [2.2870569319294027, 48.8635666701488], [2.2870568077814544, 48.86356677733148], [2.2870566973867215, 48.86356687560256], [2.2870566140061483, 48.863566992021596], [2.28705654437869, 48.863567099529], [2.2870565018884603, 48.86356721619164], [2.2870564852953907, 48.86356733300854], [2.287056483695503, 48.863567449914775], [2.2870565093559123, 48.8635675669834], [2.28705654864637, 48.863567684133194], [2.2870566151971246, 48.863567801445384], [2.2870567090080742, 48.86356791891999], [2.2870568165722416, 48.863568027483], [2.2870569515196726, 48.8635681272156], [2.287057100097253, 48.86356822702942], [2.28705726242805, 48.86356831793165], [2.2870574383888957, 48.86356840891507], [2.287057641856175, 48.86356848207533], [2.2870578453234542, 48.86356855523557], [2.2870580761739983, 48.8635686195654], [2.2870583071477126, 48.86356867490247], [2.2870585382443944, 48.86356872124675], [2.2870587968475093, 48.86356874976786], [2.2870590418204753, 48.86356877820776], [2.2870593006697253, 48.86356878874327], [2.287061466862165, 48.8635688744951], [2.287060885401906, 48.8635799870208], [2.287060378749025, 48.863580154879465], [2.287060852972869, 48.8635803645554], [2.2870602730107614, 48.86359146719705], [2.2870604206038743, 48.86359163895312], [2.2870605545668328, 48.86359181062805], [2.287060646153428, 48.863591991044004], [2.2870607389798905, 48.8635921804609], [2.2870607909159903, 48.86359236963417], [2.2870608155917798, 48.86359255864508], [2.2870608265144496, 48.86359275656756], [2.287060810299876, 48.86359294533487], [2.2870607668250944, 48.863593133939766], [2.2870606960900015, 48.8635933223823], [2.287060598094699, 48.86359351066238], [2.287060486592309, 48.863593689868544], [2.2870603343226215, 48.86359385983831], [2.2870601821759995, 48.863594020815285], [2.28705998926208, 48.86359417255592], [2.2870916523913727, 48.86359523264565], [2.2871295965377807, 48.863596510910185], [2.287131449075853, 48.863568813812556], [2.28709279865692, 48.86356735057154]]], ""type"": ""Polygon""}";48.86358131038585, 2.287095430836748
712;162A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;15.899110667547427;17.160098260154555;"{""coordinates"": [[[2.287320601437163, 48.86356343804519], [2.287327179037036, 48.863590701495035], [2.287360047643894, 48.86358754173851], [2.2873951681574303, 48.86358418043654], [2.2873949661780357, 48.863583998464165], [2.2873947916925648, 48.86358379956781], [2.2873946308373503, 48.86358360075262], [2.2873945111184137, 48.86358338419531], [2.287394405029629, 48.86358316771918], [2.287394339831305, 48.863582951486535], [2.2873943020160956, 48.86358272642338], [2.2873942778311402, 48.863582501441414], [2.2873942946595514, 48.863582267710136], [2.2873943386251563, 48.86358204313396], [2.2873944110909905, 48.863581827721], [2.2873945095771044, 48.86358160346944], [2.2873956149820653, 48.863580513741496], [2.287395752267362, 48.86358044261078], [2.2873906564612962, 48.86355924961954], [2.287395775001246, 48.86355875037897], [2.287395198312694, 48.86355616580524], [2.2873639261615937, 48.86355921006776], [2.287320601437163, 48.86356343804519]]], ""type"": ""Polygon""}";48.86357356981845, 2.287358764416523
